#00)t                         01)e_pot                      02)pos_cm[0]                  03)pos_cm[1]                  04)Vcm[0]                     05)Vcm[1]                     06)theta                      07)omega                      08)forces[0]                  09)forces[1]                  10)torque                     
28.8                          -122.1996191182782            1.537686343024726             -0.003384494476303073         0.01382933818674893           0.02052584518842253           10.17561957004454             0.4969767097295537            -5.825343875832504            -0.1809201404466203           -198.8504586591748            
29                            -121.8134235497509            1.545266682116174             -0.002945091216762589         0.08021393628903543           0.007660628143794589          10.27366787073335             0.4987099319355225            -5.673905731805319            -0.1297261353447916           -200.4119411397723            
29.2                          -121.4324015253659            1.552579039856523             -0.002718882536992567         0.06097753043810011           0.02910713592367977           10.37176212848654             0.5003804889576872            -5.022685492637914            -0.09293238636930967          -197.9752931967487            
29.4                          -121.0619923015853            1.560650978186375             -0.002438808455313571         0.04430020446222704           -0.01095763743091767          10.46995907703415             0.4843939414526928            -3.975473193009829            -0.05851110149704741          -190.8442960292867            
29.6                          -120.7175405322409            1.568740946434409             -0.001516844925388848         0.05533414873098259           -0.07632238105386967          10.56808286790587             0.4879287896898717            -2.475659624830728            -0.02051312319876519          -179.9825998163295            
29.8                          -120.4074475592359            1.577777843535753             -0.001159841556906821         0.07781515232593396           -0.006481537352499039         10.66632891366165             0.4940098045815299            -0.5708695792615384           -0.003299548629029037         -164.7509045589885            
30                            -120.1474560123875            1.588784814081874             -0.001920610456303325         0.04617888884093103           0.08855310810634773           10.76494510207045             0.4894021063485787            1.774371543790476             0.0155267261225307            -144.1224888706657            
30.2                          -119.9639638978697            1.602316477022181             -0.0006121351922751053        0.1632043039477996            0.05589102618975715           10.86391354178654             0.4958887072398457            4.631877661151536             0.01188281144308023           -117.6225046960759            
30.4                          -119.8726374118549            1.616334833410805             0.0002198240557518103         0.0892802127260587            0.07991396765278626           10.9629694008516              0.4934895380934579            7.90222854961443              -0.006842014561788679         -89.13567438996134            
30.6                          -119.9090956064661            1.633065863002337             0.00130514013766173           0.08060774119865625           0.04751122506845662           11.06242164876539             0.5032518149044577            11.60770935930968             -0.05685531691562895          -56.71157297219732            
30.8                          -120.108375370804             1.652695081095088             0.0007072807972532031         0.061081935892403             0.01005787903714448           11.16237686518481             0.5124845516892608            15.63922732974418             -0.04034384438877114          -21.98265124374171            
31                            -120.4735892763406            1.673888769626537             0.000803949144187188          0.1912174156330021            -0.04519761166620986          11.26242899197755             0.5063543541777433            19.66142972192326             -0.05741731103650927          10.26156351205088             
31.2                          -121.0040497646405            1.696509376038495             0.0001526612951456879         0.1810290436422785            -0.05500713775133101          11.36301089751484             0.4906792682257223            23.37516817098666             -0.01322255991712007          36.73095568382075             
31.4                          -121.6824103701728            1.72039805740657              -8.285384036744232e-05        0.1725311099757436            0.05049468345963865           11.4637867216875              0.5016387975265744            26.43903757757968             0.008473585489168878          54.08523359779065             
31.6                          -122.5097904939901            1.746650628164071             0.0004821323833852674         0.08025623085055243           0.02961849627252494           11.56472046798218             0.524057001464974             28.54562291509581             -0.05705539679608962          60.41299745421492             
31.8                          -123.4434325480347            1.775268566287107             0.0004849512161957858         0.1686717441760141            0.02682523449850516           11.66571011846846             0.5029889747906363            29.32016217508454             -0.06508657187029043          52.64996877322321             
32                            -124.3211889428885            1.802905104998132             0.0009294602001243084         0.1419216726225228            -0.1223885373674624           11.76636696269026             0.5006957706735026            28.66311780748805             -0.1373195528700999           28.21562587877406             
32.2                          -125.0792588606786            1.829552522116708             0.0007976194185034026         0.07248969108498532           -0.03574507959761094          11.86696896931016             0.4948231250662755            26.7250377417311              -0.1261171659204596           -10.65406911623316            
32.4                          -125.6494645704537            1.854410500221799             0.0002116179974898565         0.164257530247138             -0.04793784037859768          11.96686320164505             0.5053280008401397            23.84610068973594             -0.03481046320540537          -60.101869039219              
32.6                          -126.0029874195335            1.877181625114172             0.0001107746827395229         0.192929958062043             -0.000715884294367749         12.06615241131555             0.5032820363782287            20.4169471123218              -0.01845386201307897          -115.7496869486245            
32.8                          -126.1438478681613            1.898160273516282             0.000752591919129738          0.06391878486090299           -0.0332825547151482           12.16499759752354             0.4914816490722258            16.74072704278659             -0.1238344365791586           -173.6906085740497            
33                            -126.1093051859389            1.919215258075119             0.0007775930528899761         -0.005682555166200888         0.03255159615440095           12.26289382100076             0.4790275782159512            12.83934067724253             -0.1236319925767593           -231.2107851019663            
33.2                          -125.8583311882849            1.936049134184926             0.001415813804198903          0.1272634449693698            0.01197960923850867           12.36053159719819             0.4837154640615645            9.558683225996949             -0.2116517162536076           -283.6498885366753            
33.4                          -125.4658942384424            1.951671649160266             0.001719331054534625          0.008770897005819551          0.003709376151945237          12.45716803601194             0.4830031930359612            6.630873770838388             -0.2359114077313824           -330.2798727932632            
33.6                          -124.9530177324529            1.965964164876427             0.001226223334124102          0.1194140610072435            -0.01981861345925114          12.55351349269497             0.4903178151721816            4.170154872755281             -0.1502416681614507           -370.0480117667511            
33.8                          -124.3462930512822            1.978657336863856             -0.0001174999798964198        0.05158032541048142           0.03413330060643779           12.64942028081512             0.4794999464836825            2.260927805388386             0.0124473440738857            -402.0453578148824            
34                            -123.6694802280493            1.989767845579232             -0.0003994402327551174        0.01864944357401328           -0.04791189161243158          12.74530009538624             0.4749750823783116            0.8990431284364848            0.03509662002033553           -426.12531022622              
34.2                          -122.9489146944707            2.001338983563306             -0.0004156474650948067        0.06352738825901987           0.03622977881910728           12.84079386525656             0.4954999337014027            -0.09217593978450678          0.02861326807758879           -442.2941397558653            
34.4                          -122.2006552997016            2.012941867068691             -0.000478202897528212         0.0146370302165679            0.008379998872255701          12.93611233088191             0.4800818609285236            -0.6367431931577472           0.02352771076738014           -450.2727150347018            
34.6                          -121.4431895712713            2.023254196470657             -0.0006190918097535448        0.05074409696672584           0.02972771393554304           13.03143249004255             0.4716239175005387            -0.6816905875066634           0.01814855660219661           -450.4359254053935            
34.8                          -120.6939549704489            2.035693573385139             -0.001500536158877088         0.06065574532774883           0.02991185173561094           13.12660123273369             0.4796426888212398            -0.3416504894316525           0.01436297932100405           -442.0866234392518            
35                            -119.9700143075864            2.046756769337063             -0.001247174522892055         0.08992672895595392           0.005068457487471848          13.22198791307026             0.4732567734698035            0.4536550676513109            -0.01210115147379476          -426.7214875131102            
35.2                          -119.2883530532474            2.058213523208142             -0.0008442924916930724        0.01879551385020095           -0.08865358146550338          13.3174636235782              0.4758016136296183            1.637807696455919             -0.02375613847836044          -404.2784073082842            
35.4                          -118.6637473647421            2.070169800180698             -0.001628552400322353         0.07994407759810497           0.05836650060230508           13.41336057663754             0.4801209392919814            3.187735861301928             -0.07399919341019801          -375.2569581591232            
35.6                          -118.1200929273437            2.084108981159695             -0.0008670013397023473        0.2272511456515489            0.02410290487101873           13.50967330703937             0.4753360912796259            5.142167095972399             -0.05302957349599491          -339.3476039873769            
35.8                          -117.6694869861122            2.098439903135969             -0.000875370985797409         -0.002573857069139393         0.05945636226493753           13.60658988211328             0.4784787904039926            7.381592624923368             -0.06569626539813678          -298.6441265138121            
36                            -117.3292476745319            2.113469682791724             -0.001193459185384278         0.04192175943323428           0.02480887943461455           13.70380197340521             0.4879023882373918            9.826084857047553             -0.1035072407797595           -254.3852372629325            
36.2                          -117.1290154167075            2.130749256720773             -0.001327474986232695         0.05407978990135453           0.03960730669537561           13.80142252652877             0.4799745546852689            12.48107798221652             -0.1270665333926968           -206.8902621918647            
36.4                          -117.0578150682578            2.148352511508686             -0.001968279710100611         0.08316345418587699           0.0002807073496958684         13.89971198554495             0.4969717917244673            15.07541922360684             -0.2009482047796072           -159.5732913411007            
36.6                          -117.1494286590141            2.168270615686116             -0.002988726877166681         0.1093612934075466            -0.03118300822063635          13.99844036741868             0.5012081904741443            17.58024515145793             -0.3147420855772363           -113.2122228202749            
36.8                          -117.3806470240236            2.189144121359849             -0.003130219067995251         0.07682100503200148           0.03481774903170724           14.09781388375109             0.4976857458307883            19.71597871133413             -0.3306128369069528           -71.14491209627153            
37                            -117.7548561464208            2.211767273889636             -0.003337719805292651         0.1243067877434715            0.05762419643700276           14.19744991799985             0.494823726361014             21.32777258599763             -0.343514130121948            -35.42307057359291            
37.2                          -118.2109201630773            2.234365319798189             -0.002719673671715544         0.2298005283365569            -0.07920089019157273          14.29735773616767             0.4998086403435527            22.19250499836228             -0.2664993424232311           -8.541622357000534            
37.4                          -118.7291018732351            2.257532170230176             -0.003433804825486243         0.02878010131979538           0.0615299395712603            14.397567991231               0.5118050308102807            22.24690198420607             -0.3127605141917722           8.686485104896519             
37.6                          -119.2884166170015            2.281998231729859             -0.00460187071666637          0.08557162344726597           -0.01719940885467623          14.49800896086828             0.5074535618481948            21.4373009849705              -0.379593289385977            15.57185858381288             
37.8                          -119.793842043948             2.305097856783446             -0.005202311342873887         0.1195100883920697            0.09053513829720806           14.59852378345934             0.4926860075082513            19.87712519872189             -0.3823098475482705           13.35876910027798             
38                            -120.2177195573695            2.326696668693596             -0.005564601027712265         0.1759456453437932            0.01429856375168045           14.69885645561874             0.5062819323464913            17.76627074790728             -0.3589922207339871           4.087771436452115             
38.2                          -120.5561108928707            2.347428984854457             -0.006234554130201484         0.0480514432629998            -0.02844645982344327          14.79899963162084             0.5010508350307655            15.26937576000524             -0.3471835101879157           -10.51300009258732            
38.4                          -120.7967478680945            2.367078272336237             -0.006550785608617692         0.09547483974598647           0.03655597973044489           14.8990945617476              0.4985258668965234            12.5895780276277              -0.3095347316864583           -28.27126815546018            
38.6                          -120.9342237145116            2.385072333488537             -0.006632156016293639         0.05728390960771927           0.07771867055724242           14.99903225734517             0.4949721543674107            9.948344319073586             -0.2611748910136851           -46.83583367450161            
38.8                          -120.97709031174              2.401075378204545             -0.006452310738015992         0.1589860338759544            -0.05672498737328812          15.09863675127955             0.4975524104114679            7.515884801486661             -0.2069872603592924           -64.35523701706556            
39                            -120.9427460310408            2.415194542738341             -0.007665970482210059         0.09891518328048721           -0.03502869335653978          15.19811711731253             0.4967755851979673            5.374086229765896             -0.193320600550785            -79.8507756585866             
39.2                          -120.8527069995502            2.428908518742703             -0.008083452082322383         0.006818856699630203          -0.02357207643401773          15.2975004069975              0.4875564963568275            3.502021818055225             -0.1506426765761937           -93.5381921491429             
39.4                          -120.7170875680998            2.442390030513776             -0.008044690805205193         0.04617647210426389           -0.05625404760971791          15.39667066928747             0.5044680098653883            1.959112746421832             -0.09920181834539266          -104.8274017245986            
39.6                          -120.5447895766379            2.454194592957424             -0.008430590283946151         0.02612318228047435           -0.01802056280533528          15.49575863219311             0.5030324286026773            0.8206011897948262            -0.05311467693696792          -112.5911528877784            
39.8                          -120.3506081560112            2.46476554457198              -0.007881780349929146         0.08303774283873434           0.03323890151107678           15.59459329257913             0.4960743828508219            0.05004852856939768           -0.003852331874816706         -117.0674513295963            
39.999                        -120.1454280257415            2.475507806630725             -0.006758446642068447         0.04607619144269754           -0.02914664534927374          15.6936113256586              0.5034892676191022            -0.3710911871695082           0.03444760625533583           -118.7775040837196            
